Term_IRI,UberonNum,Term_label,Parent_term_IRI,Parent_term_label,UberonNumParent,Definition
http://purl.obolibrary.org/obo/UBERON_0011774,0011774,utriculosaccular duct,http://purl.obolibrary.org/obo/UBERON_0010314,structure with developmental contribution from neural crest,0010314,A duct connecting the the utricle to the saccule in the membranous labyrinth of the ear.
http://purl.obolibrary.org/obo/UBERON_0003977,0003977,utricle duct,http://purl.obolibrary.org/obo/UBERON_0010314,structure with developmental contribution from neural crest,0010314,The utricular portion of the utriculosaccular duct that normally extends from the utriculus to the endolymphatic duct
http://purl.obolibrary.org/obo/UBERON_0003979,0003979,utricle valve,http://purl.obolibrary.org/obo/UBERON_0003978,valve,0003978,"The utriculo-endolymphatic (UE) valve which is located in the antero-inferior wall of the utricle at the orifice of the utricular duct and serves to regulate endolymph volume in the endolymphatic sac, the utricle and the canals"
http://purl.obolibrary.org/obo/UBERON_0003983,0003983,conus arteriosus,http://purl.obolibrary.org/obo/UBERON_0004151,cardiac chamber,0004151,"A conical pouch formed from the upper and left angle of the right ventricle in the chordate heart, from which the pulmonary artery arises[WP]. the anteriosuperior, smooth-walled portion of the cavity of the right ventricle, beginning at the supraventricular crest and terminates in the pulmonary trunk[MP]."
http://purl.obolibrary.org/obo/UBERON_0003985,0003985,major sublingual duct,http://purl.obolibrary.org/obo/UBERON_0001838,sublingual duct,0001838,The duct that drains the anterior portion of the sublingual gland and opens at the sublingual papilla
http://purl.obolibrary.org/obo/UBERON_0010150,0010150,duct of major vestibular gland,http://purl.obolibrary.org/obo/UBERON_0011831,duct of vestibular gland,0011831,One of a pair of ducts leading from the Bartholin's glands to the surface of the vulva
http://purl.obolibrary.org/obo/UBERON_0011846,0011846,acinus of sebaceous gland,http://purl.obolibrary.org/obo/UBERON_0011858,acinus of exocrine gland,0011858,An acinus that is part of a sebaceous gland.
http://purl.obolibrary.org/obo/UBERON_0004002,0004002,posterior lobe of cerebellum,http://purl.obolibrary.org/obo/UBERON_0005293,cerebellum lobe,0005293,The region of the cerebellum that is posterior to the primary fissure and anterior to the posteriolateral fissure
http://purl.obolibrary.org/obo/UBERON_0005568,0005568,rhombomere 1 roof plate,http://purl.obolibrary.org/obo/UBERON_0005502,rhombomere roof plate,0005502,A rhombomere roof plate that is part of a rhombomere 1.
http://purl.obolibrary.org/obo/UBERON_0004013,0004013,egg cylinder,http://purl.obolibrary.org/obo/UBERON_0005291,embryonic tissue,0005291,The transient cup-like structure of the epiblast that consists of a single layer of embryonic cells
http://purl.obolibrary.org/obo/UBERON_0004021,0004021,spongiotrophoblast layer,http://purl.obolibrary.org/obo/UBERON_0004120,mesoderm-derived structure,0004120,The structure of the outer structural layer of the rodent placenta[MP].
http://purl.obolibrary.org/obo/UBERON_0004024,0004024,medial ganglionic eminence,http://purl.obolibrary.org/obo/UBERON_0005423,developing anatomical structure,0005423,"A distinct elevation of a transient proliferating cell mass of the fetal subventricular zone; this mass contributes most of its cells to the neocortex; however, hippocampal neurons, thalamus, septum and olfactory bulb neurons are also partly derived from the MGE."
http://purl.obolibrary.org/obo/UBERON_0004025,0004025,lateral ganglionic eminence,http://purl.obolibrary.org/obo/UBERON_0005423,developing anatomical structure,0005423,"A distinct elevation of a transient proliferating cell mass of the fetal subventricular zone; this mass contributes most of its cells to the striatum; however, neocortex, thalamus, septum and olfactory bulb neurons are also partly derived from the LGE"
http://purl.obolibrary.org/obo/UBERON_0004031,0004031,ectomesenchyme,http://purl.obolibrary.org/obo/UBERON_0007213,mesenchyme derived from head neural crest,0007213,"mesenchymal cells derived from neural crest cells that contribute to development of the hard and soft tissue in the head and neck, including the branchial arches[MP]."
http://purl.obolibrary.org/obo/UBERON_0004032,0004032,podocyte slit diaphragm,http://purl.obolibrary.org/obo/UBERON_0000470,cell part,0000470,"The thin membrane that covers the podocyte filtration slit which allows small molecules such as water, glucose, and ionic salts to pass through while retaining larger macromolecules in the bloodstream"
http://purl.obolibrary.org/obo/UBERON_0004355,0004355,obsolete podocyte foot process,,,,
http://purl.obolibrary.org/obo/UBERON_0004036,0004036,obsolete retinal cone cell inner segment,,,,"The retinal cone cell region which contains the machinery of the cell (mitochondria, golgi, endoplasmic reticulum, etc) and where opsin molecules are assembled and passed to be part of the outer segment region"
http://purl.obolibrary.org/obo/UBERON_0004040,0004040,cortical intermediate zone,http://purl.obolibrary.org/obo/UBERON_0014950,layer of developing cerebral cortex,0014950,"The region of the developing mammalian cortex that extends between the ventricular zone and the cortical plate (CP); normally, the IZ is a region of tangential migration of cells, and at midgestation, the lower part of the IZ develops into the subventricular zone"
http://purl.obolibrary.org/obo/UBERON_0004042,0004042,spleen secondary B follicle,http://purl.obolibrary.org/obo/UBERON_0001745,secondary nodular lymphoid tissue,0001745,"The nodules of antigen-activated, differentiating B cells, follicular dendritic cells, antigen-presenting T cells and macrophages in the spleen white pulp"
http://purl.obolibrary.org/obo/UBERON_0004045,0004045,tailgut,http://purl.obolibrary.org/obo/UBERON_0002050,embryonic structure,0002050,"The extension of the hindgut of the primitive digestive tube of the embryo, caudal to the location of the anal opening"
http://purl.obolibrary.org/obo/UBERON_0004051,0004051,lateral cerebellomedullary cistern,http://purl.obolibrary.org/obo/UBERON_0004049,cerebellomedullary cistern,0004049,The space between the cerebellum and the lateral aspect of the medulla
http://purl.obolibrary.org/obo/UBERON_0004052,0004052,quadrigeminal cistern,http://purl.obolibrary.org/obo/UBERON_0004050,subarachnoid cistern,0004050,The enclosed space extending forward between the corpus callosum and the thalamus that contains the internal cerebral veins
http://purl.obolibrary.org/obo/UBERON_0004058,0004058,biliary ductule,http://purl.obolibrary.org/obo/UBERON_0000025,tube,0000025,"One of the fine terminal elements of the bile duct system, leaving the portal canal, and pursuing a course at the periphery of a lobule of the liver[BTO]. the excretory ducts of the liver that connect the interlobular ductules to the right or left hepatic duct[MP]"
http://purl.obolibrary.org/obo/UBERON_0004059,0004059,spinal cord medial motor column,http://purl.obolibrary.org/obo/UBERON_0003990,spinal cord motor column,0003990,The subclasses of motor neurons which project their axons to axial muscles that lie close to the vertebral column; motor neurons in the lateral subdivision of the MMC project their axons to body wall muscles
http://purl.obolibrary.org/obo/UBERON_0004073,0004073,cerebellum interpositus nucleus,http://purl.obolibrary.org/obo/UBERON_0008995,nucleus of cerebellar nuclear complex,0008995,The nucleus composed of the globose and emoliform nuclei of the cerebellum; in some mammalian species the globose nucleus is not distinguishable
http://purl.obolibrary.org/obo/UBERON_0004074,0004074,cerebellum vermis lobule I,http://purl.obolibrary.org/obo/UBERON_0004070,cerebellum vermis lobule,0004070,.
http://purl.obolibrary.org/obo/UBERON_0004076,0004076,cerebellum vermis lobule III,http://purl.obolibrary.org/obo/UBERON_0004070,cerebellum vermis lobule,0004070,.
http://purl.obolibrary.org/obo/UBERON_0004080,0004080,cerebellum vermis lobule VI,http://purl.obolibrary.org/obo/UBERON_0004070,cerebellum vermis lobule,0004070,.
http://purl.obolibrary.org/obo/UBERON_0004867,0004867,orbital cavity,http://purl.obolibrary.org/obo/UBERON_0002553,anatomical cavity,0002553,Anatomical cavity bounded by the orbital region of the cranium and forming the location of some or all of the eye.
http://purl.obolibrary.org/obo/UBERON_0004105,0004105,subungual region,http://purl.obolibrary.org/obo/UBERON_0000477,anatomical cluster,0000477,Region beneath a nail or claw.
http://purl.obolibrary.org/obo/UBERON_0004110,0004110,midnasal cavity,http://purl.obolibrary.org/obo/UBERON_0002553,anatomical cavity,0002553,"An anatomical cavity that is the combination of the cavity between the nares and the choanae[HP,modified]."
http://purl.obolibrary.org/obo/UBERON_0005928,0005928,external naris,http://purl.obolibrary.org/obo/UBERON_0000003,naris,0000003,A naris that provides one of the small external openings of the head that give passage to air for breathing.
http://purl.obolibrary.org/obo/UBERON_0010063,0010063,tympanic cavity epithelium,http://purl.obolibrary.org/obo/UBERON_0015813,middle ear epithelium,0015813,
http://purl.obolibrary.org/obo/UBERON_0004123,0004123,myocardial layer,http://purl.obolibrary.org/obo/UBERON_0005983,heart layer,0005983,"Any of the layers of the myocardium. Example: compact layer, trabecular layer."
http://purl.obolibrary.org/obo/UBERON_0004125,0004125,myocardial compact layer,http://purl.obolibrary.org/obo/UBERON_0004123,myocardial layer,0004123,outer dense layer of the myocardium uniting the epicardium and myocardium[MP].
http://purl.obolibrary.org/obo/UBERON_0004126,0004126,trabecular layer of ventricle,http://purl.obolibrary.org/obo/UBERON_0004124,myocardium trabecular layer,0004124,A myocardium trabecular layer that is part of a cardiac ventricle.
http://purl.obolibrary.org/obo/UBERON_0004127,0004127,compact layer of ventricle,http://purl.obolibrary.org/obo/UBERON_0004125,myocardial compact layer,0004125,"The outer layer the ventricular myocardium, muscle fibers are arranged in a compact form and involved the entire ventricle."
http://purl.obolibrary.org/obo/UBERON_0004142,0004142,outflow tract septum,http://purl.obolibrary.org/obo/UBERON_0002099,cardiac septum,0002099,The outflow tract septum is a partition in the outflow tract
http://purl.obolibrary.org/obo/UBERON_0004149,0004149,ventriculo bulbo valve,http://purl.obolibrary.org/obo/UBERON_0000946,cardial valve,0000946,A heart valve located between the ventricle and bulbus arteriosus.
http://purl.obolibrary.org/obo/UBERON_0004155,0004155,atrial septum secundum,http://purl.obolibrary.org/obo/UBERON_0002085,interatrial septum,0002085,.
http://purl.obolibrary.org/obo/UBERON_0004162,0004162,pulmonary myocardium,http://purl.obolibrary.org/obo/UBERON_0002036,striated muscle tissue,0002036,The pulmonary myocardium is the myocardial tissue present in the pulmonary vein
http://purl.obolibrary.org/obo/UBERON_0004163,0004163,anterior ectodermal midgut,http://purl.obolibrary.org/obo/UBERON_0000479,tissue,0000479,portions of the midgut that are derived from ectoderm.
http://purl.obolibrary.org/obo/UBERON_0007838,0007838,spinal cord white commissure,http://purl.obolibrary.org/obo/UBERON_0008882,spinal cord commissure,0008882,
http://purl.obolibrary.org/obo/UBERON_0004173,0004173,medulla reticulospinal tract,http://purl.obolibrary.org/obo/UBERON_0001018,axon tract,0001018,Axon tract that carries efferent (outgoing) action potentials from the cell body in the medulla towards target cells in the spinal cord[GO].
http://purl.obolibrary.org/obo/UBERON_0004180,0004180,mammary gland fat,http://purl.obolibrary.org/obo/UBERON_0003584,mammary gland connective tissue,0003584,The mammary fat is an adipose structure in the gland that is invaded by the mammary ducts
http://purl.obolibrary.org/obo/UBERON_0004182,0004182,mammary gland cord,http://purl.obolibrary.org/obo/UBERON_0005154,epithelial cord,0005154,"The solid cord of epithelial cells that emerges from the mammary bud and grows down from the primary mammary mesenchyme and into a second stromal compartment, the fat pad precursor, beneath the dermis."
http://purl.obolibrary.org/obo/UBERON_0004206,0004206,long descending thin limb bend,http://purl.obolibrary.org/obo/UBERON_0006555,excretory tube,0006555,The long descending thin limb bend is a part of the descending thin limb of a long nephron that lies beyond the prebend segment
http://purl.obolibrary.org/obo/UBERON_0004215,0004215,back nerve,http://purl.obolibrary.org/obo/UBERON_0001021,nerve,0001021,A nerve that is part of a back [Automatically generated definition].
http://purl.obolibrary.org/obo/UBERON_0004216,0004216,lower arm nerve,http://purl.obolibrary.org/obo/UBERON_0003433,arm nerve,0003433,A nerve that is part of a lower arm [Automatically generated definition].
http://purl.obolibrary.org/obo/UBERON_0004218,0004218,lower leg nerve,http://purl.obolibrary.org/obo/UBERON_0003431,leg nerve,0003431,A nerve that is part of a lower leg [Automatically generated definition].
http://purl.obolibrary.org/obo/UBERON_0004219,0004219,urethra smooth muscle layer,http://purl.obolibrary.org/obo/UBERON_0001135,smooth muscle tissue,0001135,A portion of smooth muscle tissue that is part of a urethra [Automatically generated definition].
http://purl.obolibrary.org/obo/UBERON_0004223,0004223,vagina smooth muscle,http://purl.obolibrary.org/obo/UBERON_0005156,reproductive structure,0005156,A portion of smooth muscle tissue that is part of a vagina [Automatically generated definition].
http://purl.obolibrary.org/obo/UBERON_0004225,0004225,respiratory system smooth muscle,http://purl.obolibrary.org/obo/UBERON_0001135,smooth muscle tissue,0001135,A portion of smooth muscle tissue that is part of a respiratory system [Automatically generated definition].
